MM:DD:YYYY,hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/20/93,7:24:00 PM,1.16.3,FR1,0,3.83,nan,1,Right,Left,1093,314,989,0,nan,nan,0.01
3/20/93,7:24:00 PM,1.16.3,FR1,0,3.83,nan,1,Left,Left,1094,314,989,0,nan,nan,0.22
3/20/93,7:24:00 PM,1.16.3,FR1,0,3.83,1,1,Pellet,Left,1094,314,990,0,0.42,9151,nan
3/20/93,7:25:00 PM,1.16.3,FR1,0,3.83,nan,1,Left,Left,1095,314,990,0,nan,nan,0.2
3/20/93,7:25:00 PM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1095,314,991,0,0.12,34,nan
3/20/93,7:26:00 PM,1.16.3,FR1,0,3.83,nan,1,Left,Left,1096,314,991,0,nan,nan,0.22
3/20/93,7:26:00 PM,1.16.3,FR1,0,3.83,1,1,Pellet,Left,1096,314,992,0,0.24,31,nan
3/20/93,7:26:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1097,314,992,0,nan,nan,0.1
3/20/93,7:26:00 PM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1097,314,993,0,0.3,25,nan
3/20/93,7:26:00 PM,1.16.3,FR1,0,3.83,nan,1,Left,Left,1098,314,993,0,nan,nan,0.23
3/20/93,7:26:00 PM,1.16.3,FR1,0,3.83,2,1,Pellet,Left,1098,314,994,0,0.06,21,nan
3/20/93,7:27:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1099,314,994,0,nan,nan,0.2
3/20/93,7:27:00 PM,1.16.3,FR1,0,3.83,1,1,Pellet,Left,1099,314,995,0,0.06,26,nan
3/20/93,7:27:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1100,314,995,0,nan,nan,0.14
3/20/93,7:27:00 PM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1100,314,996,0,0.24,24,nan
3/20/93,7:27:00 PM,1.16.3,FR1,0,3.83,nan,1,Left,Left,1101,314,996,0,nan,nan,0.24
3/20/93,7:27:00 PM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1101,314,997,0,0.24,18,nan
3/20/93,9:37:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1102,314,997,0,nan,nan,0.05
3/20/93,9:37:00 PM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1102,314,998,0,1.16,7777,nan
3/20/93,9:37:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1103,314,998,0,nan,nan,0.17
3/20/93,9:37:00 PM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1103,314,999,0,0.24,23,nan
3/20/93,9:38:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1104,314,999,0,nan,nan,0.1
3/20/93,9:38:00 PM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1104,314,1000,0,0.3,28,nan
3/20/93,9:38:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1105,314,1000,0,nan,nan,0.1
3/20/93,9:38:00 PM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1105,314,1001,0,0.06,26,nan
3/20/93,9:39:00 PM,1.16.3,FR1,0,3.83,nan,1,Left,Left,1106,314,1001,0,nan,nan,0.05
3/20/93,9:39:00 PM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1106,314,1002,0,0.3,26,nan
3/20/93,9:39:00 PM,1.16.3,FR1,0,3.83,nan,1,Left,Left,1107,314,1002,0,nan,nan,0.13
3/20/93,9:39:00 PM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1107,314,1003,0,0.06,23,nan
3/20/93,9:40:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1108,314,1003,0,nan,nan,0.04
3/20/93,9:40:00 PM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1108,314,1004,0,0.91,28,nan
3/20/93,9:40:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1109,314,1004,0,nan,nan,0.06
3/20/93,9:40:00 PM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1109,314,1005,0,0.18,23,nan
3/20/93,9:41:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1110,314,1005,0,nan,nan,0.26
3/20/93,9:41:00 PM,1.16.3,FR1,0,3.83,1,1,Pellet,Left,1110,314,1006,0,0.48,76,nan
3/20/93,9:42:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1111,314,1006,0,nan,nan,0.12
3/20/93,9:42:00 PM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1111,314,1007,0,0.18,18,nan
3/20/93,9:42:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1112,314,1007,0,nan,nan,0.09
3/20/93,9:42:00 PM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1112,314,1008,0,0.06,23,nan
3/20/93,9:43:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1113,314,1008,0,nan,nan,0.11
3/20/93,9:43:00 PM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1113,314,1009,0,0.06,53,nan
3/20/93,9:43:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1114,314,1009,0,nan,nan,0.14
3/20/93,9:43:00 PM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1114,314,1010,0,0.12,22,nan
3/20/93,9:44:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1115,314,1010,0,nan,nan,0.15
3/20/93,9:44:00 PM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1115,314,1011,0,0.06,26,nan
3/20/93,9:44:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1116,314,1011,0,nan,nan,0.12
3/20/93,9:44:00 PM,1.16.3,FR1,0,3.83,1,1,Pellet,Left,1116,314,1012,0,0.12,23,nan
3/20/93,10:53:00 PM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1117,314,1012,0,nan,nan,0.59
3/20/93,10:54:00 PM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1117,314,1013,0,0.97,4167,nan
3/21/93,12:03:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1118,314,1013,0,nan,nan,0.2
3/21/93,12:03:00 AM,1.16.3,FR1,0,3.83,1,1,Pellet,Left,1118,314,1014,0,0.42,4198,nan
3/21/93,12:04:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1119,314,1014,0,nan,nan,0.19
3/21/93,12:04:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1119,314,1015,0,1.34,27,nan
3/21/93,12:04:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1120,314,1015,0,nan,nan,0.18
3/21/93,12:04:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1120,314,1016,0,0.24,29,nan
3/21/93,12:05:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1121,314,1016,0,nan,nan,0.21
3/21/93,12:05:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1121,314,1017,0,0.12,23,nan
3/21/93,12:05:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1122,314,1017,0,nan,nan,0.02
3/21/93,12:05:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1122,314,1018,0,0.3,27,nan
3/21/93,12:06:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1123,314,1018,0,nan,nan,0.1
3/21/93,12:06:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1123,314,1019,0,0.12,34,nan
3/21/93,12:06:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1124,314,1019,0,nan,nan,0.13
3/21/93,12:06:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1124,314,1020,0,0.06,22,nan
3/21/93,12:07:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1125,314,1020,0,nan,nan,0.48
3/21/93,12:07:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1125,314,1021,0,0.24,27,nan
3/21/93,12:07:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1126,314,1021,0,nan,nan,0.17
3/21/93,12:07:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1126,314,1022,0,0.06,23,nan
3/21/93,12:07:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1127,314,1022,0,nan,nan,0.06
3/21/93,12:07:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1127,314,1023,0,0.06,21,nan
3/21/93,12:08:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1128,314,1023,0,nan,nan,0.13
3/21/93,12:08:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1128,314,1024,0,0.12,22,nan
3/21/93,12:56:00 AM,1.16.3,FR1,0,3.82,nan,1,Right,Left,1128,315,1024,0,nan,nan,0.24
3/21/93,12:57:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1129,315,1024,0,nan,nan,0.2
3/21/93,12:57:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1129,315,1025,0,2.51,2973,nan
3/21/93,12:58:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1130,315,1025,0,nan,nan,0.06
3/21/93,12:58:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1130,315,1026,0,0.18,20,nan
3/21/93,12:58:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1131,315,1026,0,nan,nan,0.09
3/21/93,12:58:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1131,315,1027,0,0.12,22,nan
3/21/93,12:58:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1132,315,1027,0,nan,nan,0.09
3/21/93,12:58:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1132,315,1028,0,0.06,21,nan
3/21/93,12:59:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1133,315,1028,0,nan,nan,0.19
3/21/93,12:59:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1133,315,1029,0,0.06,26,nan
3/21/93,12:59:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1134,315,1029,0,nan,nan,0.02
3/21/93,12:59:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1134,315,1030,0,0.36,22,nan
3/21/93,12:59:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1135,315,1030,0,nan,nan,0
3/21/93,12:59:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1135,315,1031,0,0.06,19,nan
3/21/93,1:00:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1136,315,1031,0,nan,nan,0.23
3/21/93,1:00:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1136,315,1032,0,19.04,36,nan
3/21/93,1:00:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1137,315,1032,0,nan,nan,0.16
3/21/93,1:00:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1137,315,1033,0,0.18,23,nan
3/21/93,1:01:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1138,315,1033,0,nan,nan,0.05
3/21/93,1:01:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1138,315,1034,0,0.42,20,nan
3/21/93,2:01:00 AM,1.16.3,FR1,0,3.81,nan,1,Right,Left,1138,316,1034,0,nan,nan,0.1
3/21/93,2:04:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1139,316,1034,0,nan,nan,0.22
3/21/93,2:04:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1139,316,1035,0,0.24,3785,nan
3/21/93,2:04:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1140,316,1035,0,nan,nan,0.14
3/21/93,2:04:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1140,316,1036,0,0.12,27,nan
3/21/93,2:05:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1141,316,1036,0,nan,nan,0.04
3/21/93,2:05:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1141,316,1037,0,0.12,19,nan
3/21/93,2:05:00 AM,1.16.3,FR1,0,3.8,nan,1,Left,Left,1142,316,1037,0,nan,nan,0.13
3/21/93,2:05:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1142,316,1038,0,0.06,21,nan
3/21/93,2:05:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1143,316,1038,0,nan,nan,0.04
3/21/93,2:05:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1143,316,1039,0,0.12,22,nan
3/21/93,2:06:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1144,316,1039,0,nan,nan,0.12
3/21/93,2:06:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1144,316,1040,0,0.18,28,nan
3/21/93,2:06:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1145,316,1040,0,nan,nan,0.03
3/21/93,2:06:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1145,316,1041,0,0.12,20,nan
3/21/93,2:39:00 AM,1.16.3,FR1,0,3.82,nan,1,Right,Left,1145,317,1041,0,nan,nan,0.22
3/21/93,2:40:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1146,317,1041,0,nan,nan,0.02
3/21/93,2:40:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1146,317,1042,0,0.55,2025,nan
3/21/93,2:40:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1147,317,1042,0,nan,nan,0.09
3/21/93,2:40:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1147,317,1043,0,0.18,26,nan
3/21/93,2:41:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1148,317,1043,0,nan,nan,0.16
3/21/93,2:41:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1148,317,1044,0,11.78,36,nan
3/21/93,2:41:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1149,317,1044,0,nan,nan,0.04
3/21/93,2:41:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1149,317,1045,0,8.83,33,nan
3/21/93,2:42:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1150,317,1045,0,nan,nan,0.06
3/21/93,2:42:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1150,317,1046,0,11.84,46,nan
3/21/93,2:53:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1151,317,1046,0,nan,nan,0.32
3/21/93,2:53:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1151,317,1047,0,3.8,626,nan
3/21/93,2:53:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1152,317,1047,0,nan,nan,0.19
3/21/93,2:53:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1152,317,1048,0,0.18,17,nan
3/21/93,2:53:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1153,317,1048,0,nan,nan,0.02
3/21/93,2:53:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1153,317,1049,0,9.51,29,nan
3/21/93,2:54:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1154,317,1049,0,nan,nan,0.05
3/21/93,2:54:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1154,317,1050,0,9.81,39,nan
3/21/93,2:54:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1155,317,1050,0,nan,nan,0.07
3/21/93,2:54:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1155,317,1051,0,0.06,22,nan
3/21/93,2:55:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1156,317,1051,0,nan,nan,0.19
3/21/93,2:55:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1156,317,1052,0,0.06,23,nan
3/21/93,2:55:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1157,317,1052,0,nan,nan,0.26
3/21/93,2:55:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1157,317,1053,0,0.18,28,nan
3/21/93,3:23:00 AM,1.16.3,FR1,0,3.82,nan,1,Right,Left,1157,318,1053,0,nan,nan,0.69
3/21/93,3:49:00 AM,1.16.3,FR1,0,3.82,nan,1,Right,Left,1157,319,1053,0,nan,nan,0.13
3/21/93,3:52:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1158,319,1053,0,nan,nan,0.29
3/21/93,3:52:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1158,319,1054,0,1.1,3408,nan
3/21/93,3:52:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1159,319,1054,0,nan,nan,0.3
3/21/93,3:52:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1159,319,1055,0,0.42,23,nan
3/21/93,3:53:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1160,319,1055,0,nan,nan,0.02
3/21/93,3:53:00 AM,1.16.3,FR1,0,3.82,nan,1,LeftDuringDispense,Left,1161,319,1055,0,nan,nan,0.06
3/21/93,3:53:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1161,319,1056,0,0.3,19,nan
3/21/93,3:53:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1162,319,1056,0,nan,nan,0.18
3/21/93,3:53:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1162,319,1057,0,0.12,19,nan
3/21/93,3:53:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1163,319,1057,0,nan,nan,0.18
3/21/93,3:53:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1163,319,1058,0,0.12,19,nan
3/21/93,3:54:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1164,319,1058,0,nan,nan,0.03
3/21/93,3:54:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1164,319,1059,0,0.18,22,nan
3/21/93,3:54:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1165,319,1059,0,nan,nan,0.03
3/21/93,3:54:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1165,319,1060,0,0.24,20,nan
3/21/93,3:54:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1166,319,1060,0,nan,nan,0.04
3/21/93,3:54:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1166,319,1061,0,0.12,17,nan
3/21/93,3:55:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1167,319,1061,0,nan,nan,0.01
3/21/93,3:55:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1167,319,1062,0,0.12,20,nan
3/21/93,3:55:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1168,319,1062,0,nan,nan,0.18
3/21/93,3:55:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1168,319,1063,0,0.18,18,nan
3/21/93,3:55:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1169,319,1063,0,nan,nan,0.14
3/21/93,3:55:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1169,319,1064,0,0.42,23,nan
3/21/93,3:56:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1170,319,1064,0,nan,nan,0.14
3/21/93,3:56:00 AM,1.16.3,FR1,0,3.81,2,1,Pellet,Left,1170,319,1065,0,0.06,21,nan
3/21/93,3:56:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1171,319,1065,0,nan,nan,0.22
3/21/93,3:56:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1171,319,1066,0,0.18,19,nan
3/21/93,3:56:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1172,319,1066,0,nan,nan,0.25
3/21/93,3:57:00 AM,1.16.3,FR1,0,3.82,2,1,Pellet,Left,1172,319,1067,0,13.08,38,nan
3/21/93,3:57:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1173,319,1067,0,nan,nan,0.12
3/21/93,3:57:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1173,319,1068,0,0.18,43,nan
3/21/93,3:58:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1174,319,1068,0,nan,nan,0.16
3/21/93,3:58:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1174,319,1069,0,0.18,22,nan
3/21/93,5:04:00 AM,1.16.3,FR1,0,3.82,nan,1,Right,Left,1174,320,1069,0,nan,nan,0.03
3/21/93,5:36:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1175,320,1069,0,nan,nan,0
3/21/93,5:36:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1175,320,1070,0,0.3,5875,nan
3/21/93,5:36:00 AM,1.16.3,FR1,0,3.81,nan,1,Right,Left,1175,321,1070,0,nan,nan,0.17
3/21/93,6:15:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1176,321,1070,0,nan,nan,0.11
3/21/93,6:15:00 AM,1.16.3,FR1,0,3.82,1,1,Pellet,Left,1176,321,1071,0,0.18,2331,nan
3/21/93,6:15:00 AM,1.16.3,FR1,0,3.8,nan,1,Left,Left,1177,321,1071,0,nan,nan,0.17
3/21/93,6:15:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1177,321,1072,0,0.85,23,nan
3/21/93,6:15:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1178,321,1072,0,nan,nan,0.12
3/21/93,6:15:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1178,321,1073,0,0.24,22,nan
3/21/93,6:16:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1179,321,1073,0,nan,nan,0.03
3/21/93,6:16:00 AM,1.16.3,FR1,0,3.81,2,1,Pellet,Left,1179,321,1074,0,0.12,21,nan
3/21/93,6:16:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1180,321,1074,0,nan,nan,0.14
3/21/93,6:16:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1180,321,1075,0,0.12,21,nan
3/21/93,6:16:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1181,321,1075,0,nan,nan,0.07
3/21/93,6:16:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1181,321,1076,0,0.12,20,nan
3/21/93,6:17:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1182,321,1076,0,nan,nan,0.06
3/21/93,6:17:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1182,321,1077,0,0.42,24,nan
3/21/93,6:17:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1183,321,1077,0,nan,nan,0.19
3/21/93,6:18:00 AM,1.16.3,FR1,0,3.81,2,1,Pellet,Left,1183,321,1078,0,25.64,49,nan
3/21/93,6:18:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1184,321,1078,0,nan,nan,0.11
3/21/93,6:18:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1184,321,1079,0,0.24,27,nan
3/21/93,6:18:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1185,321,1079,0,nan,nan,0.18
3/21/93,6:18:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1185,321,1080,0,0.12,23,nan
3/21/93,6:23:00 AM,1.16.3,FR1,0,3.81,nan,1,Right,Left,1185,322,1080,0,nan,nan,0.19
3/21/93,6:25:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1186,322,1080,0,nan,nan,0.49
3/21/93,6:25:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1186,322,1081,0,0.55,415,nan
3/21/93,6:26:00 AM,1.16.3,FR1,0,3.82,nan,1,Left,Left,1187,322,1081,0,nan,nan,0.06
3/21/93,6:26:00 AM,1.16.3,FR1,0,3.81,nan,1,LeftDuringDispense,Left,1188,322,1081,0,nan,nan,0.15
3/21/93,6:26:00 AM,1.16.3,FR1,0,3.81,3,1,Pellet,Left,1188,322,1082,0,0.06,25,nan
3/21/93,6:26:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1189,322,1082,0,nan,nan,0.26
3/21/93,6:26:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1189,322,1083,0,0.42,20,nan
3/21/93,6:26:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1190,322,1083,0,nan,nan,0.06
3/21/93,6:26:00 AM,1.16.3,FR1,0,3.8,1,1,Pellet,Left,1190,322,1084,0,0.24,19,nan
3/21/93,6:27:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1191,322,1084,0,nan,nan,0.09
3/21/93,6:27:00 AM,1.16.3,FR1,0,3.81,2,1,Pellet,Left,1191,322,1085,0,0.06,19,nan
3/21/93,6:27:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1192,322,1085,0,nan,nan,0.1
3/21/93,6:27:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1192,322,1086,0,0.42,23,nan
3/21/93,6:28:00 AM,1.16.3,FR1,0,3.81,nan,1,Right,Left,1192,323,1086,0,nan,nan,0
3/21/93,6:28:00 AM,1.16.3,FR1,0,3.81,nan,1,Right,Left,1192,324,1086,0,nan,nan,0
3/21/93,6:28:00 AM,1.16.3,FR1,0,3.81,nan,1,Right,Left,1192,325,1086,0,nan,nan,0.68
3/21/93,6:48:00 AM,1.16.3,FR1,0,3.8,nan,1,Right,Left,1192,326,1086,0,nan,nan,0.24
3/21/93,7:01:00 AM,1.16.3,FR1,0,3.8,nan,1,Left,Left,1193,326,1086,0,nan,nan,0.29
3/21/93,7:01:00 AM,1.16.3,FR1,0,3.8,3,1,Pellet,Left,1193,326,1087,0,0.61,2025,nan
3/21/93,7:01:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1194,326,1087,0,nan,nan,0.24
3/21/93,7:01:00 AM,1.16.3,FR1,0,3.81,2,1,Pellet,Left,1194,326,1088,0,0.3,27,nan
3/21/93,7:02:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1195,326,1088,0,nan,nan,0.3
3/21/93,7:03:00 AM,1.16.3,FR1,0,3.81,3,1,Pellet,Left,1195,326,1089,0,Timed_out,119,nan
3/21/93,7:04:00 AM,1.16.3,FR1,0,3.81,nan,1,Right,Left,1195,327,1089,0,nan,nan,0.28
3/21/93,7:05:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1196,327,1089,0,nan,nan,0.13
3/21/93,7:05:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1196,327,1090,0,0.55,76,nan
3/21/93,7:05:00 AM,1.16.3,FR1,0,3.8,nan,1,Left,Left,1197,327,1090,0,nan,nan,0.06
3/21/93,7:05:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1197,327,1091,0,0.18,18,nan
3/21/93,7:05:00 AM,1.16.3,FR1,0,3.8,nan,1,Left,Left,1198,327,1091,0,nan,nan,0.03
3/21/93,7:05:00 AM,1.16.3,FR1,0,3.81,1,1,Pellet,Left,1198,327,1092,0,0.61,17,nan
3/21/93,7:05:00 AM,1.16.3,FR1,0,3.81,nan,1,Left,Left,1199,327,1092,0,nan,nan,0.13
